solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
ether,C1COCCO1,pi_star,-0.13065075016002806,delta,-0.04719541593545917,SB,0.06551022028225587,beta,-0.23586557391303836,SA,-0.5896346870860926,SdP,-0.6011488382831714,N_mol_cm3,0.3783505242002728,n,-0.18387902992754973,ET30,-0.7958813468691244,alpha,-0.5624739952482177,SP,0.15579393059856092,fn,-0.10429886810882318
monohydric_alcohol,CCCCCO,SdP,0.20907535699802862,beta,1.4472528418741775,N_mol_cm3,-0.1342104747659658,SB,1.479426944025036,fn,-0.29035644998583043,n,-0.3944355141600959,pi_star,-0.6864039411392531,delta,0.34603524224809673,SA,0.8630683683708119,alpha,1.3885713840023102,SP,-0.4261741164169442,ET30,1.0199044325023268
ether,CC(C)(C)OC,alpha,,fn,-0.9119886030785307,SB,0.4930517057949535,n,-1.0844129163375213,SA,-0.5896346870860926,beta,,N_mol_cm3,-0.2982299944351622,SP,-1.1827325775371025,SdP,-0.2770591601706914,pi_star,,delta,-1.144101988763274,ET30,-0.9760738287914817
monohydric_alcohol,CCCCCCCCCO,delta,,SdP,-0.2564352715635336,ET30,0.8397119505799685,n,-0.0057158509615457586,SA,0.6399258927677137,alpha,,SP,-0.07699328820764162,fn,0.05178427024373156,SB,1.6342844899587692,pi_star,,beta,,N_mol_cm3,-0.83949440934351
aromatic,c1ccc2c(c1)CCCC2,SB,-0.8097715610823224,SdP,-0.9841639124161023,SA,-0.5896346870860926,pi_star,,alpha,,fn,1.5191818027831456,SP,1.3313693855698825,delta,-0.23346256981188024,beta,,N_mol_cm3,-0.5135056140009823,n,1.7435226334319265,ET30,
misc_N_compound,CN(C)C(=N)N(C)C,n,0.5773636438362795,alpha,-0.5624739952482177,fn,0.5537886892703732,SdP,0.6893173345647037,delta,-0.39903337325758825,pi_star,0.6474037172108867,N_mol_cm3,-0.3802397542697602,ET30,-0.33846966198929357,beta,1.4472528418741775,SP,0.6562864510318964,SB,1.9507325186059625,SA,-0.5896346870860926
aromatic,CCCCC1=CC=CC=C1,pi_star,,n,0.9012966965017379,beta,,N_mol_cm3,-0.704178305616423,alpha,,SA,-0.5896346870860926,delta,,fn,0.8270692014032185,SdP,-1.0018415312222377,SP,0.4816960369272445,ET30,,SB,-0.9141320811680991
monohydric_alcohol,CCCCCCCCCO,SdP,-0.2564352715635336,n,-0.0057158509615457586,SA,0.6399258927677137,pi_star,,beta,,fn,0.05178427024373156,N_mol_cm3,-0.83949440934351,SB,1.6342844899587692,ET30,0.8397119505799685,delta,,SP,-0.07699328820764162,alpha,
ether,CCCCCCOCCCCCC,SB,0.6647415936780056,pi_star,,SdP,-0.9075608975895163,delta,,beta,,n,,alpha,,N_mol_cm3,-1.149081252719118,SP,-0.49601028205880493,ET30,,fn,,SA,-0.5896346870860926
ether,CCOCC,pi_star,-1.1680567066545815,n,-1.3014480616233797,ET30,-1.0037957490872293,SdP,-0.3860711428085255,delta,-1.1027092879018467,SA,-0.5896346870860926,SP,-1.2409293822386531,SB,0.47621936384563507,alpha,-0.5624739952482177,N_mol_cm3,-0.054250958927232626,beta,0.1076279803292505,fn,-1.111278146511377
polyhydric_alcohol,C(CO)O,n,-0.025151834121474707,beta,0.27937475745039514,N_mol_cm3,1.6474515576406792,fn,0.034771748243366096,SdP,1.1607205027283112,alpha,1.527931768234491,pi_star,1.2402071209220602,SB,0.38195824892944963,SA,2.675531741636793,delta,1.8982615245516081,ET30,2.0178935631492307,SP,0.6213683682109661
alkane,CCCCC,N_mol_cm3,-0.22852169857575372,pi_star,-2.4648141522727727,n,-1.2204647984570132,beta,-1.5067917246095073,SB,-1.169983678797745,alpha,-0.5624739952482177,SP,-1.5202740448060963,fn,-1.0364770577161218,SdP,-1.5203850162022057,delta,-1.2889764417782683,SA,-0.5896346870860926,ET30,-1.488929354262808
halohydrocarbon,C(Cl)(Cl)(Cl)Cl,SA,-0.5896346870860926,beta,-1.1632981703672185,alpha,-0.5624739952482177,ET30,-1.2948759121925768,SdP,-1.5203850162022057,pi_star,-1.131006493922633,n,0.4315937701368214,N_mol_cm3,0.10566807275023367,SP,0.516614119748175,SB,-1.267611262103794,fn,0.42957027466453407,delta,-0.64738957842615
alkane,CCCCCCCCCC,delta,-1.0199238861789928,N_mol_cm3,-0.9666095370871371,fn,-0.2617322066201369,SA,-0.5896346870860926,ET30,-1.488929354262808,alpha,-0.5624739952482177,SP,-0.6356826133425265,beta,-1.5067917246095073,SB,-1.1935489575267912,n,-0.3620422088935501,SdP,-1.5203850162022057,pi_star,-2.0572618122213413
ether,C1COCCO1,SB,0.06551022028225587,beta,-0.23586557391303836,fn,-0.10429886810882318,delta,-0.04719541593545917,SP,0.15579393059856092,SA,-0.5896346870860926,N_mol_cm3,0.3783505242002728,SdP,-0.6011488382831714,alpha,-0.5624739952482177,pi_star,-0.13065075016002806,ET30,-0.7958813468691244,n,-0.18387902992754973
monohydric_alcohol,CC(C)CO,delta,0.44951699440166415,n,-0.6130903247092813,SA,0.8266369437825509,SP,-0.775354944626248,SB,1.3716999555493956,alpha,1.2724377304754932,beta,1.3785541310257194,SdP,0.4948635276972158,pi_star,-0.6864039411392531,N_mol_cm3,0.19382856457242664,fn,-0.4853253529106478,ET30,0.9505996317629585
monohydric_alcohol,CCC(C)O,SP,-0.7869943055665581,fn,-0.4521104290051732,ET30,0.7426852295448534,delta,0.38742794310952433,SA,0.41678341716461553,SB,1.5736880589412214,SdP,0.5596814633197116,pi_star,-0.6864039411392531,beta,1.2411567093288043,N_mol_cm3,0.22253198051453627,n,-0.5758380236527542,alpha,1.0401704234218587
ester,CC1COC(=O)O1,pi_star,0.9067552063345249,ET30,0.5902146679182428,SA,-0.1069183112916353,alpha,-0.5624739952482177,beta,-0.13281750764035158,fn,-0.1186109897916707,SB,-0.26777015031425655,N_mol_cm3,0.4111544281341118,n,-0.20007568256082084,SP,0.2605481790613521,SdP,1.2550011363610323,delta,1.339460062922344
aromatic,CCCCC1=CC=CC=C1,alpha,,beta,,N_mol_cm3,-0.704178305616423,SdP,-1.0018415312222377,SP,0.4816960369272445,SA,-0.5896346870860926,pi_star,,SB,-0.9141320811680991,ET30,,n,0.9012966965017379,delta,,fn,0.8270692014032185
halohydrocarbon,C1=CC=C(C(=C1)Cl)Cl,beta,-1.4037436583368206,fn,1.6490710580557728,SB,-0.9309644231174179,ET30,-0.5186621439116509,n,1.9054891597646557,pi_star,0.7956045681386802,alpha,-0.5624739952482177,delta,-0.04719541593545917,SA,-0.43935506065951624,SdP,0.4712933692890354,SP,1.6921895747194966,N_mol_cm3,-0.17726559867912983
nitrile,CCC#N,alpha,-0.5624739952482177,n,-1.0908915773908299,SdP,1.0959025671058151,SP,-0.6473219742828366,SA,-0.45301684488011407,beta,-0.1671668630645805,fn,-0.9176594437453187,ET30,0.2575516243692749,delta,0.2218571396638163,pi_star,0.46215265355114493,SB,-0.18697490895752636,N_mol_cm3,0.8847607911789164
aromatic,CCCC1=CC=CC=C1,SA,-0.5896346870860926,pi_star,,SP,0.5049747588078648,SdP,-0.9046146277884938,ET30,,N_mol_cm3,-0.5504100059265515,beta,,alpha,,fn,0.854343244610153,n,0.9336900017682839,delta,,SB,-0.9309644231174179
monohydric_alcohol,CCCCC(C)O,beta,,fn,,n,,SA,0.04791524320847371,N_mol_cm3,-0.39254121824495014,SdP,0.2503231342123443,SP,-0.4727315601781847,ET30,,delta,,alpha,,pi_star,,SB,1.8362725933505946
ether,C1COCCO1,n,-0.18387902992754973,N_mol_cm3,0.3783505242002728,SB,0.06551022028225587,delta,-0.04719541593545917,ET30,-0.7958813468691244,SP,0.15579393059856092,pi_star,-0.13065075016002806,beta,-0.23586557391303836,fn,-0.10429886810882318,SdP,-0.6011488382831714,alpha,-0.5624739952482177,SA,-0.5896346870860926
carboxylic_acid,CCCCCC(=O)O,n,-0.2648622930939125,fn,-0.17558943649130568,beta,0.038929269480792845,SA,1.5279418671065739,alpha,2.2711871508061208,N_mol_cm3,-0.37613926627803046,SB,-0.39232948073921586,pi_star,-0.24180138835587317,SdP,-0.798548914951682,SP,-0.29814114607353404,ET30,1.8931449218183678,delta,0.801354951723794
amine,C1=CC=C(C=C1)N,SdP,1.296248913575348,SA,0.011483818620212749,N_mol_cm3,0.226632468506266,SP,2.3323544264365537,pi_star,0.5362530790150416,fn,2.0962573506367947,ET30,0.35457834540439,beta,0.21067604660193728,alpha,0.041421003091231465,SB,-0.5269882163337662,delta,0.6978731995702265,n,2.4723720019292097
carboxylic_acid,CCC(=O)O,pi_star,-0.019500111964183393,fn,-0.6235858491675823,ET30,1.213957874572558,SP,-0.6938794180440772,SA,2.179153581621738,SdP,-0.24170392255842083,SB,-0.14657728827916117,N_mol_cm3,0.72074127150972,n,-0.766958524725375,alpha,2.0389198437524865,beta,0.038929269480792845,delta,1.1738892594766361
polyhydric_alcohol,C[C@@H](CO)O,beta,,n,-0.01543384254151203,SdP,1.0959025671058151,alpha,,pi_star,,ET30,1.7129524398960105,fn,0.04314298922767203,SB,0.5974122258807303,SA,1.5734811478418997,N_mol_cm3,0.7842988353815336,delta,,SP,0.08595776495670017
other,COP(=O)(OC)OC,SB,0.34156062825108446,delta,-0.23346256981188024,n,-0.6211886510259169,fn,-0.4926164337679469,ET30,0.2575516243692749,alpha,-0.5624739952482177,SA,-0.5896346870860926,pi_star,0.4992028662830933,beta,1.1381086430561174,N_mol_cm3,-0.24697389453853827,SdP,1.1577742329272886,SP,-0.1933868976107429
monohydric_alcohol,C1=CC=C(C=C1)CO,beta,0.27937475745039514,SP,1.5990746871970154,fn,1.5059498412273051,pi_star,1.4625083973137498,delta,0.6357841482780859,SA,1.272921894988747,n,1.7273259807986554,N_mol_cm3,-0.04604998294377279,SdP,0.8012755870035605,alpha,0.8311298470735881,ET30,1.2000969144246842,SB,0.13620605646939493
ether,CC(C)(C)OC,fn,-0.9119886030785307,SP,-1.1827325775371025,N_mol_cm3,-0.2982299944351622,n,-1.0844129163375213,alpha,,pi_star,,delta,-1.144101988763274,beta,,SA,-0.5896346870860926,SB,0.4930517057949535,ET30,-0.9760738287914817,SdP,-0.2770591601706914
monohydric_alcohol,CCCCCO,ET30,1.0199044325023268,SP,-0.4261741164169442,SdP,0.20907535699802862,SB,1.479426944025036,beta,1.4472528418741775,pi_star,-0.6864039411392531,alpha,1.3885713840023102,SA,0.8630683683708119,fn,-0.29035644998583043,n,-0.3944355141600959,N_mol_cm3,-0.1342104747659658,delta,0.34603524224809673
aromatic,CC(C)(C)C1=CC=CC=C1,SP,0.3885811494047635,beta,,delta,,SA,-0.5896346870860926,N_mol_cm3,-0.6898265976453685,fn,0.8678452461977443,n,0.949886654401555,pi_star,,alpha,,SdP,-0.9841639124161023,ET30,,SB,-0.8400697765910962
aromatic,CC(C)(C)C1=CC=CC=C1,SB,-0.8400697765910962,SP,0.3885811494047635,ET30,,fn,0.8678452461977443,beta,,SA,-0.5896346870860926,N_mol_cm3,-0.6898265976453685,pi_star,,SdP,-0.9841639124161023,delta,,n,0.949886654401555,alpha,
aromatic,CC1=CC(=CC(=C1)C)C,SdP,-1.063713197043711,pi_star,-0.649353728407305,SB,-0.7761068771836848,delta,-0.5646041767032963,n,1.0632632228344672,N_mol_cm3,-0.5340080539596319,SA,-0.5896346870860926,ET30,-1.2255711114532084,beta,-1.0602501040945318,alpha,-0.5624739952482177,fn,0.9623592573108829,SP,0.5980896463303458
monohydric_alcohol,C1CCC(C1)O,SA,0.5852787558853223,n,0.3036402143339651,SdP,0.4624545598859678,N_mol_cm3,0.24303442047318566,SB,1.3986317026683057,ET30,0.7288242693969795,pi_star,,beta,,delta,,SP,0.19071201341949132,alpha,,fn,0.319663981741541
halohydrocarbon,C(Cl)Cl,delta,-0.088588116796886,ET30,-0.1444162199190614,n,-0.15148572466100388,pi_star,0.8697049936025765,N_mol_cm3,1.1922973905586594,SB,-0.8165044978620499,fn,-0.07594466477488174,SA,-0.4074775641447879,alpha,-0.2605264960784931,SP,0.435138593166004,beta,-1.1632981703672185,SdP,0.7452964607841321
halohydrocarbon,C(Cl)(Cl)Cl,n,0.17244732800445461,N_mol_cm3,0.5239178479066843,beta,-1.1632981703672185,SB,-1.1767166155774724,SdP,0.28862464162563745,alpha,-0.0979393811409491,pi_star,-0.019500111964183393,SA,-0.3756000676300596,fn,0.20651720843752583,SP,0.6912045338528268,delta,-0.3783370228268752,ET30,-0.36619158228504034
amide,CCN(CC)C(=O)C,alpha,-0.5624739952482177,n,0.10766071747136291,beta,1.1724579984803463,SB,0.8061332660522836,delta,-0.12998081765831282,ET30,-0.04738949888394628,SdP,1.1842906611364916,pi_star,0.9438054190664732,SA,-0.5896346870860926,N_mol_cm3,-0.3986919502325447,SP,0.2838269009419723,fn,0.15034888183314712
monohydric_alcohol,CCCCCCCO,pi_star,,N_mol_cm3,-0.570912445885201,SB,1.6544833002979518,SP,-0.20502625855105303,SdP,-0.05019638549195533,SA,0.7856515911207573,beta,,fn,-0.07594466477488174,ET30,0.9367386716150846,n,-0.15148572466100388,delta,,alpha,
alkane,C1CCCCCCC1,beta,,delta,,alpha,,fn,,SB,-1.1868160207470637,n,,pi_star,,ET30,,SdP,-1.5203850162022057,N_mol_cm3,-0.48275195406300797,SA,-0.5896346870860926,SP,-0.05371456632702137
carboxylic_acid,CCCCCCC(=O)O,SP,-0.2283049804316733,beta,0.038929269480792845,delta,0.36673159267881056,SdP,-0.8191728035588398,alpha,2.2247336893953937,N_mol_cm3,-0.5688622018893361,SA,1.4368633056359215,pi_star,-0.3159018138197699,ET30,1.8377010812268733,SB,-0.3115342393824855,n,-0.2648622930939125,fn,-0.17558943649130568
ester,COC(=O)C1=CC=CC=C1,SB,-0.1432108198892974,pi_star,,ET30,,beta,-0.20151621848880943,n,,fn,,SP,1.1684183324055408,N_mol_cm3,-0.37613926627803046,delta,,alpha,-0.5624739952482177,SA,-0.5896346870860926,SdP,0.4064754336665394
polyhydric_alcohol,C[C@@H](CO)O,delta,,fn,0.04314298922767203,SP,0.08595776495670017,ET30,1.7129524398960105,N_mol_cm3,0.7842988353815336,SdP,1.0959025671058151,pi_star,,n,-0.01543384254151203,alpha,,SA,1.5734811478418997,beta,,SB,0.5974122258807303
ester,COC(=O)C=C,fn,-0.44319910795736306,SA,,ET30,-0.40777446272866197,SB,,SdP,,beta,,pi_star,,N_mol_cm3,0.24303442047318566,delta,,n,-0.5661200320727878,alpha,,SP,
alkane,CCCCCC,alpha,-0.5624739952482177,SB,-1.2272136414254289,delta,-1.2061910400554143,N_mol_cm3,-0.44789780613330377,SP,-1.2525687431789632,ET30,-1.488929354262808,fn,-0.7847997481234208,n,-0.9451217036913754,SdP,-1.5203850162022057,beta,-1.5067917246095073,pi_star,-2.31661330134498,SA,-0.5896346870860926
halohydrocarbon,C1=CC=C(C=C1)Br,beta,-1.300695592064134,fn,1.7395344686926344,SdP,-0.05608892509400042,SA,-0.5896346870860926,n,2.018865728197568,pi_star,0.7585543554067318,alpha,-0.5624739952482177,delta,-0.1506771680890266,SB,-0.7693739404039572,SP,1.7620257403613573,ET30,-0.7127155859818821,N_mol_cm3,-0.0604016909148276
nitrile,CCCC#N,alpha,-0.5624739952482177,pi_star,0.46215265355114493,fn,-0.6676023743431295,SA,-0.5896346870860926,SP,-0.4028953945363252,N_mol_cm3,0.3250441803077837,SB,-0.1230120095501148,beta,-0.13281750764035158,delta,-0.04719541593545917,n,-0.815548482625192,SdP,1.0251920918812738,ET30,0.10508106274266431
monohydric_alcohol,C(C(F)(F)F)(C(F)(F)F)O,beta,-1.5067917246095073,SB,-1.368605313799707,delta,-0.29555162110402083,SdP,2.7634912744845757,ET30,2.8218292517259043,N_mol_cm3,-0.07065291089415231,SP,-2.614373973195247,alpha,3.989965223003014,pi_star,0.23985137715945515,SA,4.014386595255381,n,-2.5647869670186676,fn,-2.306745367076704
amide,CN(C)C=O,n,-0.038109156228091606,SA,-0.44846291680658146,SdP,1.3581205793968216,alpha,-0.5624739952482177,SB,0.6479092517286867,SP,0.41185987128538376,delta,0.6771768491395128,pi_star,1.0920062699942668,N_mol_cm3,0.6469324876585815,beta,0.863313799662286,fn,0.023430066909790114,ET30,0.2021077837777804
amide,CC(=O)N(C)C,fn,0.12226471853095777,SB,0.772468582153646,beta,1.1037592876318885,delta,0.38742794310952433,SdP,1.3875832774070471,alpha,-0.5624739952482177,SA,-0.46212470102717934,n,0.07526741220481706,SP,0.45841731504662425,N_mol_cm3,0.19382856457242664,pi_star,1.0920062699942668,ET30,0.1605249033341588
other,C(=S)=S,n,3.136434759893398,beta,-1.2663462366399052,fn,2.604742730425479,SP,3.216945857900122,ET30,-1.2394320716010823,delta,-0.06789176636617295,SA,-0.5896346870860926,N_mol_cm3,1.37476910619064,SdP,-1.5203850162022057,SB,-1.0656231587119684,pi_star,0.0916505262316617,alpha,-0.5624739952482177
ketone,CC(C)CC(=O)CC(C)C,pi_star,,N_mol_cm3,-0.8517958733186998,SB,,delta,,fn,-0.24715004490553877,ET30,-0.5186621439116509,beta,,SdP,,alpha,,SA,,n,-0.34584555626027896,SP,
ketone,CCCCC(=O)C,SdP,,SA,,SP,,delta,,N_mol_cm3,-0.3597373143111108,fn,-0.40566354354385936,beta,0.14197733575347943,SB,,pi_star,0.23985137715945515,n,-0.5240087352262793,alpha,-0.5160205338374909,ET30,-0.22758198080630362
aromatic,C1=CC=CC=C1,SA,-0.5896346870860926,SP,0.807598143255928,SdP,-0.7248921699261183,ET30,-1.0315176693829773,beta,-1.1632981703672185,delta,-0.39903337325758825,pi_star,0.017550100767764972,fn,0.9893632604860654,SB,-0.9982937909146931,n,1.0956565281010096,alpha,-0.5624739952482177,N_mol_cm3,0.2922402763739447
monohydric_alcohol,C1CCCC(CC1)O,SA,0.2437341503703761,SdP,0.08827829515610446,fn,,alpha,,delta,,pi_star,,SB,1.651116831908088,SP,0.5398928416287951,n,,N_mol_cm3,-0.29412950644343205,ET30,,beta,
halohydrocarbon,CCCCCl,ET30,-0.6711327055382615,SP,-0.3563379507750847,n,-0.5078120825930081,beta,-1.5067917246095073,SB,-0.9511632334566004,alpha,-0.5624739952482177,fn,-0.3913514218610126,delta,-0.7301749801490043,SA,-0.5896346870860926,pi_star,-0.7234541538712015,SdP,0.03819170853872113,N_mol_cm3,-0.04810022693963766
polyhydric_alcohol,CC(CCO)O,ET30,1.5327599579736522,delta,,n,0.10766071747136291,SA,1.3640004564593995,fn,0.15034888183314712,beta,,N_mol_cm3,0.2799388123987548,SdP,1.0517085200904768,alpha,,SP,0.1790726524791812,SB,0.6378098465590955,pi_star,
carboxylic_acid,CC(=O)O,pi_star,0.20280116442750679,alpha,2.0389198437524865,fn,-0.8733728785380194,n,-1.0423016194910129,delta,-0.3783370228268752,beta,0.038929269480792845,ET30,1.3802893963470426,SB,-0.10281319921093221,SA,2.5480217555778797,N_mol_cm3,1.5674920418019456,SP,-0.8451911102681088,SdP,0.4712933692890354
ether,C1=CC=C(C=C1)COCC2=CC=CC=C2,delta,,SdP,-0.02073368748172984,SP,1.7853044622419776,SA,-0.5896346870860926,beta,-0.09846815221612285,N_mol_cm3,-0.9420066091367576,alpha,-0.5624739952482177,SB,-0.30480130260275795,ET30,-0.7542984664255038,pi_star,0.7956045681386802,fn,1.79084207472548,n,2.08365233873066
amine,CN1CCCCC1,beta,,N_mol_cm3,-0.3228329223855417,SP,-0.18174753667043278,SA,-0.5896346870860926,fn,,alpha,,n,,delta,,SB,1.3986317026683057,SdP,-1.1786177192835905,pi_star,,ET30,
nitrile,C(#N)C(Cl)(Cl)Cl,fn,0.16439096348424256,pi_star,,alpha,,SP,,n,0.12385737010463763,beta,,SdP,,delta,,ET30,-0.24144294095417748,SB,,SA,,N_mol_cm3,0.025708556911500518
amide,CCN(CC)C=O,N_mol_cm3,-0.1731651106874001,SB,0.6512757201185505,SdP,1.2461623269579647,ET30,,beta,1.2068073539045754,alpha,-0.5624739952482177,pi_star,,fn,,n,,SA,-0.5896346870860926,delta,,SP,0.24890881812104196
polyhydric_alcohol,C(CO)O,delta,1.8982615245516081,ET30,2.0178935631492307,SB,0.38195824892944963,SP,0.6213683682109661,beta,0.27937475745039514,SdP,1.1607205027283112,pi_star,1.2402071209220602,fn,0.034771748243366096,SA,2.675531741636793,n,-0.025151834121474707,alpha,1.527931768234491,N_mol_cm3,1.6474515576406792
aromatic,CC1=CC(=CC(=C1)C)C,N_mol_cm3,-0.5340080539596319,n,1.0632632228344672,SA,-0.5896346870860926,SB,-0.7761068771836848,ET30,-1.2255711114532084,alpha,-0.5624739952482177,beta,-1.0602501040945318,delta,-0.5646041767032963,fn,0.9623592573108829,SdP,-1.063713197043711,pi_star,-0.649353728407305,SP,0.5980896463303458
halohydrocarbon,C1=CC=C(C(=C1)Cl)Cl,beta,-1.4037436583368206,pi_star,0.7956045681386802,delta,-0.04719541593545917,ET30,-0.5186621439116509,SP,1.6921895747194966,N_mol_cm3,-0.17726559867912983,SA,-0.43935506065951624,alpha,-0.5624739952482177,SB,-0.9309644231174179,fn,1.6490710580557728,SdP,0.4712933692890354,n,1.9054891597646557
amine,C1=CC=C(C=C1)N,ET30,0.35457834540439,SB,-0.5269882163337662,SA,0.011483818620212749,pi_star,0.5362530790150416,N_mol_cm3,0.226632468506266,delta,0.6978731995702265,beta,0.21067604660193728,alpha,0.041421003091231465,fn,2.0962573506367947,n,2.4723720019292097,SdP,1.296248913575348,SP,2.3323544264365537
ketone,CC(C)C(=O)C,fn,-1.3364915329923983,pi_star,,ET30,-0.11669429962331464,beta,,SP,,delta,,SA,,SB,,SdP,,alpha,,N_mol_cm3,-0.09115535085280171,n,-1.5443978511224716
monohydric_alcohol,CCCO,SA,1.0816569159003775,delta,0.7599622508623665,N_mol_cm3,0.7104900515303954,SB,1.2168424096156627,n,-0.7993518299919208,fn,-0.6527501725967793,alpha,1.3885713840023102,SdP,0.6834247949626586,pi_star,-0.24180138835587317,beta,1.584650263571093,SP,-0.7637155836859378,ET30,1.2416797948683058
nitrile,CCCCC#N,SP,-0.32141986795415434,beta,,SA,-0.5896346870860926,SB,-0.04221676819338462,n,,ET30,,SdP,0.9927831240700259,fn,,pi_star,,delta,,N_mol_cm3,-0.04399973894790792,alpha,
carboxylic_acid,CC(C)CC(=O)O,pi_star,,alpha,,beta,,SdP,-0.6070413778852165,ET30,,N_mol_cm3,-0.15061242673288544,SA,1.860378616474455,n,,fn,,delta,,SB,-0.05231617336297573,SP,-0.6240432524022164
alkane,C1CCCCC1,pi_star,-2.168412450417186,alpha,-0.5624739952482177,SdP,-1.5203850162022057,beta,-1.5067917246095073,N_mol_cm3,-0.1178085227990461,ET30,-1.5027903144106818,n,-0.11909241939445803,SB,-1.169983678797745,SA,-0.5896346870860926,SP,-0.4727315601781847,fn,-0.04759046144094029,delta,-0.8129603818718579
monohydric_alcohol,CCCCCCO,pi_star,-0.6864039411392531,delta,0.2218571396638163,n,-0.2486656404606414,SdP,0.10595591396223975,beta,1.3785541310257194,SA,0.8448526560766814,fn,-0.16127731480845817,SP,-0.29814114607353404,SB,1.5433898434324476,N_mol_cm3,-0.37203877828630033,alpha,1.2956644611808568,ET30,0.9783215520587053
alkane,C1CCCCCC1,N_mol_cm3,-0.3269334103772714,fn,,pi_star,,SA,-0.5896346870860926,n,,beta,,ET30,,SB,-1.2474124517646115,SP,-0.23994434137198342,delta,,SdP,-1.5203850162022057,alpha,
carboxylic_acid,CCCCCC(=O)O,SB,-0.39232948073921586,ET30,1.8931449218183678,delta,0.801354951723794,SdP,-0.798548914951682,n,-0.2648622930939125,SA,1.5279418671065739,beta,0.038929269480792845,N_mol_cm3,-0.37613926627803046,SP,-0.29814114607353404,pi_star,-0.24180138835587317,fn,-0.17558943649130568,alpha,2.2711871508061208
amine,CCN(CC)CC,delta,-1.144101988763274,SdP,-1.2021878776917707,alpha,-0.5624739952482177,fn,-0.4202457052584582,n,-0.5402053878595541,N_mol_cm3,-0.5401587859472267,beta,0.9320125105107439,SA,-0.5896346870860926,pi_star,-1.6497094721699097,SB,1.5635886537716301,ET30,-1.3364587926361975,SP,-0.7404368618053176
ether,C1COCCO1,beta,-0.23586557391303836,SdP,-0.6011488382831714,n,-0.18387902992754973,SB,0.06551022028225587,fn,-0.10429886810882318,delta,-0.04719541593545917,SP,0.15579393059856092,SA,-0.5896346870860926,N_mol_cm3,0.3783505242002728,alpha,-0.5624739952482177,ET30,-0.7958813468691244,pi_star,-0.13065075016002806
amine,CCNCC,SdP,,n,,fn,,delta,,SA,,pi_star,,beta,,ET30,-0.8790471077563666,alpha,,SP,,N_mol_cm3,-0.027597786980988245,SB,
ketone,CC(C)C(=O)C,pi_star,,N_mol_cm3,-0.09115535085280171,SB,,SP,,beta,,SA,,fn,-1.3364915329923983,n,-1.5443978511224716,delta,,alpha,,ET30,-0.11669429962331464,SdP,
monohydric_alcohol,C(C(F)(F)F)O,beta,-1.5067917246095073,delta,0.656480498708799,N_mol_cm3,0.8294042032905624,SdP,1.1960757403405817,n,-2.159870651186843,alpha,2.94476234126166,SB,-1.0555237535423772,ET30,2.503027168324809,SA,3.4770230825785333,SP,-2.1022420918216014,pi_star,0.5362530790150416,fn,-1.9170776012588215
ester,COC(=O)OC,beta,-0.029769441367665003,SA,-0.29818329038000513,delta,-0.254158920242594,SP,-0.8219123883874885,pi_star,,ET30,-0.49094022361590317,n,-1.058498272124284,alpha,-0.5624739952482177,N_mol_cm3,0.41730516012170676,SB,0.04194494155320951,fn,-0.8882250802843696,SdP,0.044084248140766225
ketone,CC(C)C(=O)C(C)C,SB,,n,-0.5564020404928252,beta,,N_mol_cm3,-0.5647617138976062,ET30,-0.4216354228765348,alpha,,fn,-0.434557826941305,SP,,delta,,SA,,SdP,,pi_star,
monohydric_alcohol,C=CCO,fn,-0.24715004490553877,SP,-0.21666561949136315,alpha,1.3885713840023102,n,-0.34584555626027896,delta,0.6978731995702265,ET30,1.4080113166427892,SB,0.5536481368125012,N_mol_cm3,0.9811222589845693,SdP,0.9515353468557102,SA,1.300245463429943,pi_star,-0.24180138835587317,beta,1.584650263571093
amide,CN(C)P(=O)(N(C)C)N(C)C,beta,2.0998905949345263,SB,1.321202929701439,delta,-0.5025151254111557,N_mol_cm3,-0.8517958733186998,n,0.3975807996069484,SP,0.23726945718073184,alpha,-0.5624739952482177,SA,-0.5896346870860926,fn,0.40040595123533634,ET30,-0.11669429962331464,SdP,1.720511764922595,pi_star,1.0549560572623182
amine,CCNCC,delta,,ET30,-0.8790471077563666,SB,,beta,,N_mol_cm3,-0.027597786980988245,alpha,,SP,,n,,pi_star,,fn,,SdP,,SA,
monohydric_alcohol,CC(C)CO,SA,0.8266369437825509,beta,1.3785541310257194,SB,1.3716999555493956,alpha,1.2724377304754932,N_mol_cm3,0.19382856457242664,delta,0.44951699440166415,ET30,0.9505996317629585,SdP,0.4948635276972158,fn,-0.4853253529106478,SP,-0.775354944626248,pi_star,-0.6864039411392531,n,-0.6130903247092813
aromatic,CC1=CC=CC=C1C,pi_star,,delta,-0.4818187749804427,SA,-0.5896346870860926,N_mol_cm3,-0.3187324343938116,ET30,,fn,0.9893632604860654,SB,-0.887200334049189,SdP,-0.7366772491302085,n,1.0956565281010096,SP,0.7843194213753079,alpha,,beta,
monohydric_alcohol,C1CCCC(CCC1)O,n,,pi_star,,N_mol_cm3,-0.4663500020960883,alpha,,SA,0.034253458987875844,SP,0.6213683682109661,ET30,,beta,,SB,1.678048579026998,fn,,delta,,SdP,0.061761866946901514
